date,production_adj,production_past_adj,luftdruck_past,lufttemp_past,niederschlag_past,sonnenscheindauer_past,taupunkt_past,windgeschw_past,luftdruck_pred,lufttemp_pred,niederschlag_pred,sonnenscheindauer_pred,taupunkt_pred,windgeschw_pred,day_sin,day_cos,year_sin,year_cos
2021-08-13 14:15:00+00:00,0.3472598623128529,0.5347442262398969,931.9,24.816666666666663,0.0,13.75,16.55,1.7166666666666668,930.5014004629628,21.984641203703703,0.3784895833333331,5.192708333333333,17.513605324074074,1.7871064814814817,-0.5555702330176252,-0.8314696123038663,-0.6690459069880765,-0.7432210803943212
2021-08-13 14:30:00+00:00,0.2821216020508547,0.4271246869047702,931.85,24.5,0.0,13.5,15.85,1.85,930.473159722222,21.9453125,0.3787499999999999,5.180989583333333,17.506880787037037,1.793101851851852,-0.6087614290086736,-0.7933533402912712,-0.6691790781888743,-0.7431011783830573
2021-08-13 14:45:00+00:00,0.2727135451500014,0.4848772387617124,931.7999999999998,24.8,0.0,14.75,16.45,1.616666666666667,930.4458912037036,21.90637731481481,0.3787499999999998,5.17421875,17.4982349537037,1.799675925925926,-0.6593458150908267,-0.7518398074870826,-0.6693122279016219,-0.7429812525100261
2021-08-13 15:00:00+00:00,0.274890385522018,0.4398004961681029,931.75,24.55,0.0,15.0,15.6,1.5,930.4196006944444,21.86883680555556,0.3787499999999999,5.161458333333333,17.486082175925926,1.8059375,-0.7071067811794948,-0.7071067811936004,-0.6694453561220438,-0.7428613027790787
2021-08-13 15:15:00+00:00,0.2874002406086381,0.393188802030123,931.6833333333334,24.7,0.0,13.75,15.6,1.5333333333333332,930.3935243055554,21.830028935185187,0.37875,5.129166666666666,17.474403935185183,1.8128125000000004,-0.7518398074739296,-0.6593458151058247,-0.669578462845865,-0.7427413291940665
2021-08-13 15:30:00+00:00,0.2903555206924424,0.3502545129070488,931.6,24.55,0.0,14.25,15.550000000000002,1.65,930.3674189814816,21.7930150462963,0.3787499999999998,5.103385416666667,17.463564814814813,1.8187905092592591,-0.7933533402879861,-0.6087614290129548,-0.6697115480688112,-0.7426213317588423
2021-08-13 15:45:00+00:00,0.2957457920898165,0.3135741546055024,931.5166666666668,24.78333333333333,0.0,15.0,15.766666666666666,1.65,930.341840277778,21.761267361111116,0.37875,5.096614583333333,17.456087962962965,1.8208622685185183,-0.8314696123008681,-0.5555702330221122,-0.669844611786609,-0.7425013104772591
2021-08-13 16:00:00+00:00,0.2650088857746872,0.2716978856540836,931.55,24.65,0.0,15.0,15.85,1.7999999999999998,930.3168634259258,21.729473379629628,0.3787499999999999,5.067708333333334,17.445300925925924,1.8232986111111111,-0.8660254037840887,-0.5000000000006063,-0.6699776539949858,-0.742381265353171
2021-08-13 16:15:00+00:00,0.1715602383759813,0.2307774728916592,931.6,24.8,0.0,15.0,16.016666666666666,1.2166666666666668,930.2920717592592,21.69594328703704,0.3787499999999999,5.025,17.431828703703705,1.8263310185185184,-0.8968727415269679,-0.442288690230601,-0.670110674689669,-0.7422611963904328
2021-08-13 16:30:00+00:00,0.1558055555278688,0.1882523380601201,931.6,24.65,0.0,15.0,15.7,1.2,930.2670949074072,21.662251157407407,0.3787499999999999,4.976302083333334,17.418859953703706,1.8319270833333328,-0.9238795325072244,-0.3826834323748967,-0.6702436738663876,-0.7421411035929
2021-08-13 16:45:00+00:00,0.0859214045005975,0.152029475056539,931.6166666666668,24.33333333333333,0.0,15.0,15.316666666666668,1.3833333333333335,930.242164351852,21.62881365740741,0.3787499999999998,4.92578125,17.404311342592592,1.8392534722222225,-0.9469301294924388,-0.3214394653110177,-0.6703766515208706,-0.742020986964429
2021-08-13 17:00:00+00:00,0.0714475091424305,0.1184907838120421,931.7000000000002,24.2,0.0,15.0,14.8,1.4,930.217355324074,21.597702546296293,0.3787499999999999,4.901475694444445,17.38892361111111,1.847164351851852,-0.9659258262875212,-0.258819045108295,-0.6705096076488902,-0.7419008465088386
2021-08-13 17:15:00+00:00,0.0570558433312834,0.0903812361144196,931.7166666666668,24.08333333333333,0.0,15.0,14.666666666666666,1.6333333333333335,930.1924826388888,21.568130787037035,0.3787499999999998,4.879774305555555,17.369363425925926,1.8564699074074071,-0.9807852804025166,-0.1950903220197174,-0.6706425422460928,-0.741780682230063
